Scientific name,Date,380 [nm],385 ,390 ,395 ,400 ,405 ,410 ,415 ,420 ,425 ,430 ,435 ,440 ,445 ,450 ,455 ,460 ,465 ,470 ,475 ,480 ,485 ,490 ,495 ,500 ,505 ,510 ,515 ,520 ,525 ,530 ,535 ,540 ,545 ,550 ,555 ,560 ,565 ,570 ,575 ,580 ,585 ,590 ,595 ,600 ,605 ,610 ,615 ,620 ,625 ,630 ,635 ,640 ,645 ,650 ,655 ,660 ,665 ,670 ,675 ,680 ,685 ,690 ,695 ,700 ,705 ,710 ,715 ,720 ,725 ,730 ,735 ,740 ,745 ,750 ,755 ,760 ,765 ,770 ,775 ,780 
'Rumex acetosa',2014/11/27,0.28571 ,0.25000 ,0.33333 ,0.50000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.02174 ,0.01852 ,0.01304 ,0.01351 ,0.01245 ,0.01527 ,0.01883 ,0.02292 ,0.02478 ,0.02636 ,0.02682 ,0.02749 ,0.02843 ,0.03058 ,0.03326 ,0.04065 ,0.05000 ,0.06620 ,0.08548 ,0.11167 ,0.13807 ,0.16444 ,0.18479 ,0.19875 ,0.20570 ,0.21013 ,0.21333 ,0.21544 ,0.21269 ,0.20735 ,0.19740 ,0.18614 ,0.17552 ,0.16724 ,0.16161 ,0.15713 ,0.15467 ,0.15120 ,0.14500 ,0.13632 ,0.12888 ,0.12405 ,0.12314 ,0.12109 ,0.11446 ,0.10076 ,0.08745 ,0.07751 ,0.06806 ,0.05184 ,0.03810 ,0.03122 ,0.02936 ,0.03815 ,0.07412 ,0.13155 ,0.18963 ,0.23538 ,0.27465 ,0.31224 ,0.34140 ,0.36888 ,0.39116 ,0.40551 ,0.42222 ,0.43842 ,0.43316 ,0.43195 ,0.42857 ,0.42754 ,0.43443 ,0.42202 ,0.43158 
'Sambucus sieboldiana',2014/8/22,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00073 ,0.00088 ,0.00101 ,0.00111 ,0.00099 ,0.00128 ,0.00081 ,0.00102 ,0.00113 ,0.00111 ,0.00203 ,0.00268 ,0.00467 ,0.00903 ,0.01577 ,0.02585 ,0.03790 ,0.04821 ,0.05515 ,0.05957 ,0.06118 ,0.06321 ,0.06351 ,0.06202 ,0.05752 ,0.05055 ,0.04314 ,0.03754 ,0.03335 ,0.02984 ,0.02761 ,0.02637 ,0.02460 ,0.02279 ,0.02053 ,0.01818 ,0.01679 ,0.01649 ,0.01563 ,0.01310 ,0.00937 ,0.00663 ,0.00508 ,0.00472 ,0.00288 ,0.00233 ,0.00169 ,0.00183 ,0.00301 ,0.00664 ,0.02314 ,0.05457 ,0.09385 ,0.13556 ,0.17755 ,0.22518 ,0.27378 ,0.31293 ,0.35039 ,0.38667 ,0.40887 ,0.41176 ,0.42604 ,0.42208 ,0.42754 ,0.42623 ,0.41284 ,0.41053 
'Schefflera arboricola',2014/11/27,0.28571 ,0.25000 ,0.33333 ,0.50000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.02174 ,0.01852 ,0.01739 ,0.01802 ,0.01993 ,0.02036 ,0.02059 ,0.02191 ,0.02330 ,0.02586 ,0.02746 ,0.02749 ,0.02640 ,0.02831 ,0.03215 ,0.03862 ,0.04643 ,0.05530 ,0.06463 ,0.07445 ,0.08343 ,0.09197 ,0.09695 ,0.10042 ,0.10387 ,0.10582 ,0.10765 ,0.10796 ,0.10853 ,0.10778 ,0.10640 ,0.10519 ,0.10336 ,0.10201 ,0.10094 ,0.09990 ,0.10041 ,0.09892 ,0.09736 ,0.09474 ,0.09305 ,0.09209 ,0.09126 ,0.08929 ,0.08827 ,0.08553 ,0.08082 ,0.07814 ,0.07345 ,0.06623 ,0.05832 ,0.05401 ,0.05321 ,0.05924 ,0.07522 ,0.09135 ,0.10505 ,0.11538 ,0.11972 ,0.12449 ,0.12833 ,0.12968 ,0.13265 ,0.13386 ,0.13333 ,0.13793 ,0.13369 ,0.14201 ,0.14286 ,0.13768 ,0.13934 ,0.13761 ,0.14737 
'Staphylea',2014/12/10,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00435 ,0.00450 ,0.00374 ,0.00436 ,0.00482 ,0.00573 ,0.00592 ,0.00597 ,0.00575 ,0.00566 ,0.00609 ,0.00566 ,0.00665 ,0.00711 ,0.00804 ,0.00935 ,0.01181 ,0.01577 ,0.01939 ,0.02285 ,0.02625 ,0.02758 ,0.02851 ,0.02909 ,0.02963 ,0.03078 ,0.03101 ,0.03190 ,0.03226 ,0.03345 ,0.03510 ,0.03825 ,0.04227 ,0.04719 ,0.05274 ,0.05741 ,0.06007 ,0.06158 ,0.06203 ,0.06338 ,0.06597 ,0.06864 ,0.06549 ,0.05800 ,0.04885 ,0.04384 ,0.03908 ,0.03024 ,0.02255 ,0.01857 ,0.01743 ,0.02410 ,0.05088 ,0.10475 ,0.17326 ,0.23692 ,0.28873 ,0.33469 ,0.38499 ,0.42363 ,0.46259 ,0.49606 ,0.52444 ,0.53202 ,0.54011 ,0.55030 ,0.55195 ,0.54348 ,0.54098 ,0.52294 ,0.52632 
'Swida macrophylla',2014/8/5,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00435 ,0.00450 ,0.00374 ,0.00436 ,0.00482 ,0.00573 ,0.00592 ,0.00597 ,0.00639 ,0.00647 ,0.00711 ,0.00680 ,0.00776 ,0.00813 ,0.01071 ,0.01480 ,0.02015 ,0.02902 ,0.03878 ,0.05017 ,0.05999 ,0.06556 ,0.06874 ,0.07071 ,0.07160 ,0.07230 ,0.07122 ,0.06767 ,0.06259 ,0.05623 ,0.05119 ,0.04708 ,0.04475 ,0.04267 ,0.04158 ,0.03998 ,0.03832 ,0.03579 ,0.03262 ,0.03142 ,0.03079 ,0.03013 ,0.02733 ,0.02285 ,0.01809 ,0.01652 ,0.01415 ,0.01152 ,0.00933 ,0.00759 ,0.00734 ,0.01004 ,0.01881 ,0.03898 ,0.06685 ,0.09538 ,0.12148 ,0.14694 ,0.16949 ,0.19597 ,0.21769 ,0.24016 ,0.25778 ,0.27094 ,0.27273 ,0.27811 ,0.27273 ,0.26812 ,0.27049 ,0.26606 ,0.26316 
'Ternstroemia gymnanthera',2014/12/15,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00125 ,0.00073 ,0.00131 ,0.00135 ,0.00148 ,0.00149 ,0.00128 ,0.00162 ,0.00203 ,0.00113 ,0.00222 ,0.00203 ,0.00268 ,0.00389 ,0.00625 ,0.01073 ,0.01704 ,0.02508 ,0.03267 ,0.03850 ,0.04175 ,0.04363 ,0.04593 ,0.04641 ,0.04554 ,0.04253 ,0.03804 ,0.03296 ,0.02828 ,0.02550 ,0.02337 ,0.02159 ,0.02079 ,0.01948 ,0.01813 ,0.01632 ,0.01497 ,0.01408 ,0.01374 ,0.01339 ,0.01139 ,0.00820 ,0.00603 ,0.00508 ,0.00472 ,0.00360 ,0.00233 ,0.00253 ,0.00275 ,0.00301 ,0.00774 ,0.02192 ,0.04775 ,0.08000 ,0.11444 ,0.15102 ,0.18886 ,0.22190 ,0.25850 ,0.28346 ,0.32000 ,0.33498 ,0.34225 ,0.34911 ,0.35065 ,0.34058 ,0.34426 ,0.33945 ,0.33684 
'Trachycarpus fortunei',2014/9/9,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00125 ,0.00073 ,0.00088 ,0.00101 ,0.00111 ,0.00099 ,0.00128 ,0.00081 ,0.00102 ,0.00113 ,0.00111 ,0.00102 ,0.00179 ,0.00234 ,0.00278 ,0.00379 ,0.00529 ,0.00725 ,0.00964 ,0.01145 ,0.01273 ,0.01304 ,0.01383 ,0.01368 ,0.01357 ,0.01208 ,0.01059 ,0.00873 ,0.00731 ,0.00638 ,0.00597 ,0.00552 ,0.00558 ,0.00513 ,0.00518 ,0.00421 ,0.00428 ,0.00379 ,0.00385 ,0.00391 ,0.00342 ,0.00293 ,0.00302 ,0.00254 ,0.00270 ,0.00216 ,0.00156 ,0.00169 ,0.00183 ,0.00201 ,0.00332 ,0.00487 ,0.01228 ,0.02769 ,0.05106 ,0.08163 ,0.12107 ,0.17003 ,0.22449 ,0.27953 ,0.33333 ,0.37931 ,0.40642 ,0.42604 ,0.42857 ,0.42754 ,0.42623 ,0.41284 ,0.41053 
'Trifolium repens',2014/9/30,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00073 ,0.00088 ,0.00101 ,0.00111 ,0.00099 ,0.00128 ,0.00162 ,0.00102 ,0.00113 ,0.00222 ,0.00305 ,0.00357 ,0.00701 ,0.01251 ,0.02271 ,0.03702 ,0.05518 ,0.07124 ,0.08377 ,0.09063 ,0.09428 ,0.09679 ,0.09819 ,0.09545 ,0.08893 ,0.07944 ,0.06786 ,0.05900 ,0.05199 ,0.04674 ,0.04367 ,0.04158 ,0.03998 ,0.03573 ,0.03158 ,0.02727 ,0.02492 ,0.02364 ,0.02344 ,0.02050 ,0.01582 ,0.01086 ,0.00826 ,0.00606 ,0.00432 ,0.00233 ,0.00169 ,0.00183 ,0.00301 ,0.00885 ,0.03045 ,0.07231 ,0.12462 ,0.18310 ,0.24082 ,0.30024 ,0.35447 ,0.40816 ,0.44882 ,0.48889 ,0.51232 ,0.51337 ,0.52663 ,0.51948 ,0.50725 ,0.51639 ,0.50459 ,0.49474 
'Zanthoxylum piperitum',2014/12/10,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.02174 ,0.02778 ,0.02609 ,0.02703 ,0.02615 ,0.02909 ,0.03110 ,0.03303 ,0.03476 ,0.03680 ,0.03895 ,0.04042 ,0.04162 ,0.04304 ,0.04545 ,0.05183 ,0.06161 ,0.07710 ,0.09868 ,0.12681 ,0.15687 ,0.18618 ,0.20996 ,0.22581 ,0.23727 ,0.24473 ,0.25235 ,0.25696 ,0.25921 ,0.25665 ,0.25132 ,0.24382 ,0.23598 ,0.22952 ,0.22427 ,0.22088 ,0.21856 ,0.21630 ,0.21129 ,0.20421 ,0.19786 ,0.19339 ,0.19241 ,0.19085 ,0.17995 ,0.16227 ,0.14234 ,0.13278 ,0.12197 ,0.10583 ,0.08942 ,0.08354 ,0.08257 ,0.10141 ,0.15265 ,0.22655 ,0.29741 ,0.34769 ,0.38556 ,0.40816 ,0.43099 ,0.44380 ,0.45918 ,0.47638 ,0.48000 ,0.48768 ,0.48128 ,0.49112 ,0.48701 ,0.47826 ,0.46721 ,0.47706 ,0.46316 
'Ziziphus',2014/9/4,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00435 ,0.00450 ,0.00374 ,0.00436 ,0.00482 ,0.00539 ,0.00592 ,0.00646 ,0.00639 ,0.00647 ,0.00711 ,0.00680 ,0.00776 ,0.00813 ,0.00893 ,0.01168 ,0.01459 ,0.02019 ,0.02879 ,0.04013 ,0.05088 ,0.05827 ,0.06314 ,0.06570 ,0.06765 ,0.06839 ,0.06638 ,0.06187 ,0.05441 ,0.04702 ,0.04047 ,0.03629 ,0.03381 ,0.03213 ,0.03144 ,0.02973 ,0.02745 ,0.02474 ,0.02246 ,0.02113 ,0.02089 ,0.02065 ,0.01879 ,0.01699 ,0.01448 ,0.01334 ,0.01213 ,0.00936 ,0.00778 ,0.00759 ,0.00734 ,0.00803 ,0.01327 ,0.02558 ,0.05184 ,0.09077 ,0.13732 ,0.18776 ,0.24213 ,0.30259 ,0.35714 ,0.40551 ,0.44889 ,0.47291 ,0.47594 ,0.50296 ,0.49351 ,0.50725 ,0.49180 ,0.47706 ,0.49474 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
